,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,day,Day_Perc_Change,Trend
119,M&amp;M,EQ,2017-11-03,1335.35,1339.0,1342.95,1320.1,1332.2,1330.75,1329.04,1084381,1441184913.0,25495,769630,70.97,2017,11,3,-0.34447897554947815,Slight or No change
120,M&amp;M,EQ,2017-11-06,1330.75,1347.85,1377.7,1343.3,1370.5,1366.15,1363.74,2575346,3512101880.0,90250,1684041,65.39,2017,11,6,2.66015404846891,Positive
121,M&amp;M,EQ,2017-11-07,1366.15,1380.0,1382.0,1348.0,1353.8,1353.75,1369.2,2213662,3030937751.0,31165,1683864,76.07,2017,11,7,-0.9076602130073663,Slight negative
122,M&amp;M,EQ,2017-11-08,1353.75,1361.0,1375.0,1354.0,1373.95,1367.0,1367.72,685509,937585053.4,42629,446174,65.09,2017,11,8,0.9787626962142193,Slight positive
123,M&amp;M,EQ,2017-11-09,1367.0,1373.0,1380.05,1340.0,1360.05,1361.3,1358.06,484257,657651814.2,34443,241422,49.85,2017,11,9,-0.41697147037308424,Slight or No change
124,M&amp;M,EQ,2017-11-10,1361.3,1362.1,1412.15,1347.2,1395.0,1392.95,1384.33,2969900,4111328589.0,77163,972493,32.74,2017,11,10,2.3249834716814854,Positive
125,M&amp;M,EQ,2017-11-13,1392.95,1408.0,1431.75,1408.0,1411.0,1411.2,1421.09,3238115,4601643311.0,109683,2116416,65.36,2017,11,13,1.3101690656520226,Positive
126,M&amp;M,EQ,2017-11-14,1411.2,1419.0,1438.2,1415.05,1424.9,1429.6,1426.53,1796055,2562124518.0,74649,1281511,71.35,2017,11,14,1.303854875283439,Positive
127,M&amp;M,EQ,2017-11-15,1429.6,1429.0,1429.0,1407.0,1416.05,1415.25,1414.29,997036,1410097227.0,39787,610450,61.23,2017,11,15,-1.0037772803581313,Negative
128,M&amp;M,EQ,2017-11-16,1415.25,1415.05,1426.0,1408.0,1414.05,1413.95,1417.43,872446,1236627806.0,21237,484207,55.5,2017,11,16,-0.09185656244479201,Slight or No change
129,M&amp;M,EQ,2017-11-17,1413.95,1425.0,1425.0,1412.0,1413.95,1416.75,1420.39,1448440,2057346251.0,32485,1196400,82.6,2017,11,17,0.1980268043424438,Slight or No change
130,M&amp;M,EQ,2017-11-20,1416.75,1419.75,1420.05,1400.1,1404.9,1408.0,1406.64,1264801,1779123542.0,59511,1004920,79.45,2017,11,20,-0.6176107287806598,Slight negative
131,M&amp;M,EQ,2017-11-21,1408.0,1420.0,1422.0,1408.2,1415.0,1416.0,1415.99,853763,1208919055.0,31579,589156,69.01,2017,11,21,0.5681818181818121,Slight positive
132,M&amp;M,EQ,2017-11-22,1416.0,1424.0,1441.8,1419.6,1432.5,1429.5,1433.89,1439617,2064259578.0,62309,899704,62.5,2017,11,22,0.9533898305084776,Slight positive
133,M&amp;M,EQ,2017-11-23,1429.5,1434.4,1434.4,1412.55,1420.0,1418.65,1422.43,490011,697005384.7,21098,281397,57.43,2017,11,23,-0.7590066456803046,Slight negative
134,M&amp;M,EQ,2017-11-24,1418.65,1425.0,1439.9,1420.05,1435.35,1434.1,1433.31,966558,1385379919.0,24730,595485,61.61,2017,11,24,1.0890635463292497,Positive
135,M&amp;M,EQ,2017-11-27,1434.1,1435.0,1444.0,1425.05,1431.9,1431.0,1430.26,867582,1240868592.0,26757,587919,67.77,2017,11,27,-0.2161634474583285,Slight or No change
136,M&amp;M,EQ,2017-11-28,1431.0,1432.65,1441.45,1426.8,1436.8,1435.0,1434.43,743580,1066614994.0,28246,527833,70.99,2017,11,28,0.2795248078266921,Slight or No change
137,M&amp;M,EQ,2017-11-29,1435.0,1438.95,1443.1,1430.0,1431.0,1433.4,1434.48,691787,992357850.3,34587,469904,67.93,2017,11,29,-0.11149825783971501,Slight or No change
138,M&amp;M,EQ,2017-11-30,1433.4,1430.0,1430.0,1400.55,1407.1,1406.55,1409.45,2683675,3782502345.0,96875,1882881,70.16,2017,11,30,-1.8731686898283861,Negative
139,M&amp;M,EQ,2017-12-01,1406.55,1414.0,1426.95,1406.0,1409.0,1409.4,1415.77,1077343,1525266409.0,30037,573714,53.25,2017,12,1,0.20262344033274982,Slight or No change
140,M&amp;M,EQ,2017-12-04,1409.4,1420.0,1420.0,1392.75,1400.5,1401.0,1400.7,1462814,2048958363.0,39083,1098744,75.11,2017,12,4,-0.5959982971477262,Slight negative
141,M&amp;M,EQ,2017-12-05,1401.0,1400.0,1409.35,1383.0,1387.8,1388.2,1395.18,1299621,1813207657.0,42554,1060452,81.6,2017,12,5,-0.9136331192005631,Slight negative
142,M&amp;M,EQ,2017-12-06,1388.2,1387.0,1392.4,1363.45,1368.7,1367.45,1374.94,1184822,1629058476.0,60137,889587,75.08,2017,12,6,-1.4947413917303032,Negative
143,M&amp;M,EQ,2017-12-07,1367.45,1376.8,1382.5,1368.1,1380.0,1379.55,1375.48,1556860,2141433167.0,47232,1246870,80.09,2017,12,7,0.8848586785622725,Slight positive
144,M&amp;M,EQ,2017-12-08,1379.55,1386.7,1393.65,1379.4,1387.0,1388.15,1387.23,1199696,1664259782.0,38460,928249,77.37,2017,12,8,0.6233916856946298,Slight positive
145,M&amp;M,EQ,2017-12-11,1388.15,1395.85,1427.85,1392.5,1417.85,1418.25,1415.18,1323321,1872731819.0,38802,852243,64.4,2017,12,11,2.1683535640960816,Positive
146,M&amp;M,EQ,2017-12-12,1418.25,1419.8,1428.5,1411.1,1420.0,1419.15,1419.62,1406120,1996157493.0,47037,1062732,75.58,2017,12,12,0.06345848757272066,Slight or No change
147,M&amp;M,EQ,2017-12-13,1419.15,1421.8,1432.0,1410.0,1411.0,1412.5,1421.14,1893574,2691036768.0,28683,1563376,82.56,2017,12,13,-0.4685903533805491,Slight or No change
148,M&amp;M,EQ,2017-12-14,1412.5,1417.0,1436.0,1413.0,1432.0,1431.6,1428.93,2752965,3933786534.0,64401,2098747,76.24,2017,12,14,1.352212389380525,Positive
149,M&amp;M,EQ,2017-12-15,1431.6,1442.5,1490.0,1441.0,1483.0,1483.4,1471.96,3552757,5229500192.0,100168,2010344,56.59,2017,12,15,3.6183291422185127,Among top gainers
150,M&amp;M,EQ,2017-12-18,1483.4,1484.0,1539.0,1455.0,1521.8,1521.45,1518.14,4265351,6475392865.0,100737,2736288,64.15,2017,12,18,2.5650532560334227,Positive
151,M&amp;M,EQ,2017-12-19,1521.45,1535.0,1560.95,1522.0,1550.4,1556.3,1539.87,5673987,8737214691.0,78208,4112440,72.48,2017,12,19,2.290578066975568,Positive
152,M&amp;M,EQ,2017-12-20,1556.3,1560.0,1571.4,1533.1,1534.2,1541.75,1557.09,4830014,7520746124.0,104321,3529758,73.08,2017,12,20,-0.9349097217760005,Slight negative
153,M&amp;M,EQ,2017-12-21,1541.75,767.0,767.0,738.95,742.85,742.2,746.46,6803736,5078683006.0,79258,4677871,68.75,2017,12,21,-51.859899464893786,Bear drop
154,M&amp;M,EQ,2017-12-22,742.2,747.0,753.4,743.0,747.4,746.2,747.7,2338232,1748302823.0,36522,1324387,56.64,2017,12,22,0.538938291565616,Slight positive
155,M&amp;M,EQ,2017-12-26,746.2,748.0,749.95,736.7,741.55,741.55,740.16,3887128,2877108903.0,38647,2861005,73.6,2017,12,26,-0.6231573304744109,Slight negative
156,M&amp;M,EQ,2017-12-27,741.55,744.8,754.9,739.45,747.0,746.75,747.56,2523905,1886775227.0,38307,1523602,60.37,2017,12,27,0.7012339019621061,Slight positive
157,M&amp;M,EQ,2017-12-28,746.75,747.0,753.95,745.35,751.9,749.95,749.75,5643656,4231337679.0,53488,3882053,68.79,2017,12,28,0.4285236022765426,Slight or No change
158,M&amp;M,EQ,2017-12-29,749.95,751.0,753.0,743.9,751.5,751.1,748.2,2055582,1537991669.0,73331,1594168,77.55,2017,12,29,0.1533435562370844,Slight or No change
159,M&amp;M,EQ,2018-01-01,751.1,751.0,758.9,743.0,745.5,744.65,750.77,2476302,1859140125.0,31240,1619007,65.38,2018,1,1,-0.8587405139129367,Slight negative
160,M&amp;M,EQ,2018-01-02,744.65,754.0,758.0,746.3,753.0,752.9,753.06,3020597,2274687980.0,58268,1872751,62.0,2018,1,2,1.1079030416974334,Positive
161,M&amp;M,EQ,2018-01-03,752.9,755.9,759.0,750.0,753.7,754.9,756.16,2256643,1706379603.0,54539,1298233,57.53,2018,1,3,0.26563952716163186,Slight or No change
162,M&amp;M,EQ,2018-01-04,754.9,761.0,761.0,750.5,755.75,756.0,755.23,1663380,1256234025.0,34624,887667,53.37,2018,1,4,0.14571466419392998,Slight or No change
163,M&amp;M,EQ,2018-01-05,756.0,756.0,758.5,753.6,755.6,756.35,756.82,1255982,950549554.2,28943,742659,59.13,2018,1,5,0.04629629629628873,Slight or No change
164,M&amp;M,EQ,2018-01-08,756.35,757.05,760.0,756.55,760.0,759.9,758.74,2309604,1752382390.0,36787,1896147,82.1,2018,1,8,0.46935942354728866,Slight or No change
165,M&amp;M,EQ,2018-01-09,759.9,760.0,766.0,757.2,761.85,762.45,761.91,1947163,1483569074.0,35374,1414599,72.65,2018,1,9,0.3355704697986628,Slight or No change
166,M&amp;M,EQ,2018-01-10,762.45,762.05,765.0,754.2,760.3,759.85,759.64,1275821,969159119.9,23414,810743,63.55,2018,1,10,-0.34100596760443525,Slight or No change
167,M&amp;M,EQ,2018-01-11,759.85,760.3,768.95,755.5,764.35,766.65,763.62,2291617,1749929249.0,44186,1616494,70.54,2018,1,11,0.8949134697637584,Slight positive
168,M&amp;M,EQ,2018-01-12,766.65,767.1,769.5,761.75,766.85,767.5,765.5,1363265,1043576579.0,32787,981802,72.02,2018,1,12,0.1108719754777221,Slight or No change
169,M&amp;M,EQ,2018-01-15,767.5,770.0,775.65,755.65,758.35,759.2,766.28,2127778,1630472204.0,46230,1461680,68.7,2018,1,15,-1.0814332247556901,Negative
170,M&amp;M,EQ,2018-01-16,759.2,759.0,762.55,741.0,748.35,746.7,749.79,1611817,1208517089.0,67427,1157147,71.79,2018,1,16,-1.646469968387776,Negative
171,M&amp;M,EQ,2018-01-17,746.7,747.05,754.0,738.85,741.65,745.35,746.0,1940533,1447644921.0,52439,1310624,67.54,2018,1,17,-0.18079550020089208,Slight or No change
172,M&amp;M,EQ,2018-01-18,745.35,750.0,765.0,745.0,759.3,759.25,759.25,2810014,2133505075.0,64309,1831859,65.19,2018,1,18,1.8648956865901845,Positive
173,M&amp;M,EQ,2018-01-19,759.25,760.0,768.3,748.3,765.65,765.4,757.05,2005133,1517990916.0,31955,1214637,60.58,2018,1,19,0.8100098781692378,Slight positive
174,M&amp;M,EQ,2018-01-22,765.4,762.1,769.0,756.0,759.05,759.6,760.53,934811,710955077.6,25213,573500,61.35,2018,1,22,-0.7577737130911921,Slight negative
175,M&amp;M,EQ,2018-01-23,759.6,761.95,773.0,761.4,769.75,769.05,767.77,2775928,2131262634.0,78122,1839041,66.25,2018,1,23,1.2440758293838838,Positive
176,M&amp;M,EQ,2018-01-24,769.05,769.05,771.0,752.4,756.5,755.4,758.37,2080315,1577655371.0,36248,1570279,75.48,2018,1,24,-1.774917105519791,Negative
177,M&amp;M,EQ,2018-01-25,755.4,756.5,762.0,748.35,762.0,757.8,756.24,2878048,2176498419.0,45389,1966167,68.32,2018,1,25,0.3177124702144596,Slight or No change
178,M&amp;M,EQ,2018-01-29,757.8,757.3,772.0,757.3,763.0,764.35,765.82,2074165,1588430945.0,41464,1433140,69.09,2018,1,29,0.864344154130392,Slight positive
179,M&amp;M,EQ,2018-01-30,764.35,764.0,768.65,753.1,764.9,764.9,761.66,1648188,1255359127.0,34725,1107535,67.2,2018,1,30,0.07195656440110998,Slight or No change
180,M&amp;M,EQ,2018-01-31,764.9,764.8,771.15,756.65,765.9,763.05,764.35,2242045,1713702173.0,38342,1630492,72.72,2018,1,31,-0.24186168126553165,Slight or No change
181,M&amp;M,EQ,2018-02-01,763.05,768.9,802.55,763.0,801.0,798.75,785.19,6896060,5414711116.0,122264,3297909,47.82,2018,2,1,4.67859249066247,Among top gainers
182,M&amp;M,EQ,2018-02-02,798.75,798.75,800.0,765.55,770.0,770.25,785.84,3783976,2973610028.0,75961,2211067,58.43,2018,2,2,-3.5680751173708947,Among top losers
183,M&amp;M,EQ,2018-02-05,770.25,762.9,769.75,745.0,762.45,760.5,761.22,2018332,1536395408.0,61130,1308138,64.81,2018,2,5,-1.2658227848101222,Negative
184,M&amp;M,EQ,2018-02-06,760.5,743.8,759.9,730.75,751.8,751.8,749.27,5626253,4215604282.0,70135,4279375,76.06,2018,2,6,-1.1439842209073015,Negative
185,M&amp;M,EQ,2018-02-07,751.8,767.4,771.95,743.75,746.0,747.1,753.83,1909559,1439475922.0,52968,961729,50.36,2018,2,7,-0.6251662676243552,Slight negative
186,M&amp;M,EQ,2018-02-08,747.1,754.0,760.7,746.0,755.9,752.2,755.16,3024010,2283602014.0,58172,2004379,66.28,2018,2,8,0.6826395395529428,Slight positive
187,M&amp;M,EQ,2018-02-09,752.2,747.0,753.3,742.0,750.0,750.05,749.66,2214895,1660429190.0,48257,1390360,62.77,2018,2,9,-0.28582823717098194,Slight or No change
188,M&amp;M,EQ,2018-02-12,750.05,770.0,770.0,743.0,746.05,746.0,752.01,2662221,2002007303.0,54819,1095561,41.15,2018,2,12,-0.5399640023998287,Slight negative
189,M&amp;M,EQ,2018-02-14,746.0,751.8,753.95,742.05,743.9,746.95,749.85,1207191,905217068.4,46664,578768,47.94,2018,2,14,0.1273458445040232,Slight or No change
190,M&amp;M,EQ,2018-02-15,746.95,748.1,751.3,743.5,748.95,749.35,748.66,1652980,1237511917.0,24107,998763,60.42,2018,2,15,0.3213066470312498,Slight or No change
191,M&amp;M,EQ,2018-02-16,749.35,752.65,753.75,742.0,742.5,743.75,745.61,1042980,777657492.7,17042,587662,56.34,2018,2,16,-0.7473143390938852,Slight negative
192,M&amp;M,EQ,2018-02-19,743.75,744.0,744.8,716.05,726.3,724.65,726.95,1185926,862111584.9,29659,572597,48.28,2018,2,19,-2.568067226890758,Negative
193,M&amp;M,EQ,2018-02-20,724.65,726.8,733.2,703.0,709.0,709.0,715.17,2981323,2132162041.0,54968,1884808,63.22,2018,2,20,-2.159663285724145,Negative
194,M&amp;M,EQ,2018-02-21,709.0,716.0,716.0,701.0,708.0,708.4,706.54,2290218,1618119692.0,93312,1482464,64.73,2018,2,21,-0.08462623413258985,Slight or No change
195,M&amp;M,EQ,2018-02-22,708.4,702.0,724.5,700.4,721.6,721.95,712.55,3325355,2369486209.0,64376,2234680,67.2,2018,2,22,1.9127611518916066,Positive
196,M&amp;M,EQ,2018-02-23,721.95,722.55,724.0,714.0,719.9,718.65,718.51,1648932,1184777574.0,58671,994049,60.28,2018,2,23,-0.4570953667151545,Slight or No change
197,M&amp;M,EQ,2018-02-26,718.65,722.0,737.0,719.25,735.4,735.4,730.4,1525511,1114235549.0,37699,836279,54.82,2018,2,26,2.330759062130383,Positive
198,M&amp;M,EQ,2018-02-27,735.4,741.9,742.0,731.0,738.9,739.8,738.2,1429191,1055035721.0,37912,784993,54.93,2018,2,27,0.5983138428066415,Slight positive
199,M&amp;M,EQ,2018-02-28,739.8,734.0,734.95,725.1,727.0,728.35,729.97,1814444,1324487288.0,47123,1335754,73.62,2018,2,28,-1.547715598810484,Negative
200,M&amp;M,EQ,2018-03-01,728.35,728.0,736.5,727.5,731.0,732.55,733.15,1831321,1342628832.0,40238,1200086,65.53,2018,3,1,0.5766458433445365,Slight positive
201,M&amp;M,EQ,2018-03-05,732.55,727.0,743.0,722.15,737.0,739.6,734.23,2170367,1593557965.0,47618,1524477,70.24,2018,3,5,0.9623916456214632,Slight positive
202,M&amp;M,EQ,2018-03-06,739.6,743.0,743.0,716.0,719.9,719.9,728.8,1763292,1285079104.0,64751,1043383,59.17,2018,3,6,-2.663601946998384,Negative
203,M&amp;M,EQ,2018-03-07,719.9,721.0,725.8,702.45,707.8,707.8,709.08,2343794,1661927541.0,57817,1420042,60.59,2018,3,7,-1.680788998472016,Negative
204,M&amp;M,EQ,2018-03-08,707.8,710.55,729.2,707.1,724.0,726.65,721.59,2500680,1804468258.0,52819,1150799,46.02,2018,3,8,2.663181689742866,Positive
205,M&amp;M,EQ,2018-03-09,726.65,726.9,739.7,723.45,726.0,728.5,733.7,2191343,1607784912.0,46970,1428282,65.18,2018,3,9,0.2545929952521897,Slight or No change
206,M&amp;M,EQ,2018-03-12,728.5,735.05,739.25,731.2,737.0,737.1,735.01,1867680,1372760169.0,24168,1245004,66.66,2018,3,12,1.1805078929306934,Positive
207,M&amp;M,EQ,2018-03-13,737.1,736.95,741.0,730.45,732.0,733.0,734.31,1823994,1339377668.0,57031,1081259,59.28,2018,3,13,-0.5562338895672259,Slight negative
208,M&amp;M,EQ,2018-03-14,733.0,730.95,734.3,723.1,728.7,728.2,728.46,1366237,995251679.0,32697,751519,55.01,2018,3,14,-0.6548431105047658,Slight negative
209,M&amp;M,EQ,2018-03-15,728.2,731.0,737.9,729.8,734.35,734.85,734.25,1249262,917275843.5,37029,685193,54.85,2018,3,15,0.9132106564130771,Slight positive
210,M&amp;M,EQ,2018-03-16,734.85,739.0,752.0,735.55,742.15,740.75,744.81,4929069,3671216538.0,97289,3235804,65.65,2018,3,16,0.8028849425052664,Slight positive
211,M&amp;M,EQ,2018-03-19,740.75,741.75,749.0,739.0,741.0,742.7,744.15,2081202,1548719530.0,60872,1005742,48.33,2018,3,19,0.2632467094161317,Slight or No change
212,M&amp;M,EQ,2018-03-20,742.7,740.4,744.0,732.05,741.2,740.95,736.12,1248986,919405871.4,28659,681688,54.58,2018,3,20,-0.23562676720075837,Slight or No change
213,M&amp;M,EQ,2018-03-21,740.95,743.0,750.75,739.5,747.0,745.35,747.06,2788242,2082991007.0,39066,2130088,76.4,2018,3,21,0.5938322423915121,Slight positive
214,M&amp;M,EQ,2018-03-22,745.35,747.05,748.9,726.0,731.0,730.85,733.92,1877037,1377604263.0,53019,1104031,58.82,2018,3,22,-1.9453947809753847,Negative
215,M&amp;M,EQ,2018-03-23,730.85,725.0,737.3,721.2,733.0,732.9,731.46,2276332,1665038549.0,43761,1412342,62.04,2018,3,23,0.2804953136758437,Slight or No change
216,M&amp;M,EQ,2018-03-26,732.9,734.35,750.0,727.05,745.0,746.5,741.7,1890961,1402531847.0,42750,1040490,55.02,2018,3,26,1.8556419702551619,Positive
217,M&amp;M,EQ,2018-03-27,746.5,749.0,752.0,741.6,744.0,744.9,744.76,2422064,1803858153.0,66328,1797981,74.23,2018,3,27,-0.2143335565974569,Slight or No change
218,M&amp;M,EQ,2018-03-28,744.9,744.0,746.0,735.0,737.0,738.9,738.54,3301815,2438530249.0,67315,2260424,68.46,2018,3,28,-0.805477245267816,Slight negative
219,M&amp;M,EQ,2018-04-02,738.9,748.9,751.85,737.2,747.5,748.05,745.49,3567965,2659866488.0,66835,2486849,69.7,2018,4,2,1.2383272431993442,Positive
220,M&amp;M,EQ,2018-04-03,748.05,748.0,771.4,745.05,770.0,770.1,760.57,2500384,1901704645.0,49920,1144249,45.76,2018,4,3,2.947663926208155,Positive
221,M&amp;M,EQ,2018-04-04,770.1,773.0,786.75,749.1,758.0,756.55,770.82,3295198,2540009134.0,57547,1672221,50.75,2018,4,4,-1.759511751720566,Negative
222,M&amp;M,EQ,2018-04-05,756.55,770.0,781.0,766.6,771.8,774.6,775.6,2224647,1725440418.0,48616,1365549,61.38,2018,4,5,2.385830414381074,Positive
223,M&amp;M,EQ,2018-04-06,774.6,774.6,774.6,764.05,771.45,771.95,770.18,1194886,920273281.1,25031,673968,56.4,2018,4,6,-0.34211205783629683,Slight or No change
224,M&amp;M,EQ,2018-04-09,771.95,772.0,788.2,770.0,786.0,786.2,783.68,1813902,1421513463.0,63475,1187134,65.45,2018,4,9,1.8459744802124423,Positive
225,M&amp;M,EQ,2018-04-10,786.2,776.5,785.0,768.4,779.0,777.6,775.0,2193150,1699696503.0,118863,1223768,55.8,2018,4,10,-1.0938692444670606,Negative
226,M&amp;M,EQ,2018-04-11,777.6,781.5,790.6,773.95,787.5,789.0,783.72,1448946,1135564828.0,32473,851859,58.79,2018,4,11,1.4660493827160392,Positive
227,M&amp;M,EQ,2018-04-12,789.0,789.45,794.6,780.65,788.0,787.85,786.47,1146053,901338777.1,36428,606864,52.95,2018,4,12,-0.14575411913814174,Slight or No change
228,M&amp;M,EQ,2018-04-13,787.85,795.0,795.5,783.15,786.6,789.6,791.37,2183881,1728258346.0,55196,1385366,63.44,2018,4,13,0.22212350066637132,Slight or No change
229,M&amp;M,EQ,2018-04-16,789.6,783.2,805.0,783.2,804.0,801.45,797.53,2896629,2310136096.0,77090,1800136,62.15,2018,4,16,1.5007598784194665,Positive
230,M&amp;M,EQ,2018-04-17,801.45,816.0,818.8,806.5,810.0,809.35,811.68,4339790,3522531557.0,99396,2695943,62.12,2018,4,17,0.9857133944725094,Slight positive
231,M&amp;M,EQ,2018-04-18,809.35,813.0,813.0,795.7,798.7,798.3,801.36,1503151,1204563125.0,59564,964366,64.16,2018,4,18,-1.3652931364675491,Negative
232,M&amp;M,EQ,2018-04-19,798.3,801.4,804.5,793.7,802.7,801.9,801.69,2590266,2076585190.0,61106,2004629,77.39,2018,4,19,0.4509582863585049,Slight or No change
233,M&amp;M,EQ,2018-04-20,801.9,791.9,804.45,791.9,798.15,799.5,798.15,2561105,2044154500.0,69113,2062867,80.55,2018,4,20,-0.2992891881780757,Slight or No change
234,M&amp;M,EQ,2018-04-23,799.5,803.9,833.8,800.05,823.05,824.3,819.87,2751312,2255725376.0,73505,1444774,52.51,2018,4,23,3.101938711694796,Among top gainers
235,M&amp;M,EQ,2018-04-24,824.3,823.9,844.0,822.1,839.7,838.55,833.6,2872669,2394652822.0,49465,1820368,63.37,2018,4,24,1.7287395365764846,Positive
236,M&amp;M,EQ,2018-04-25,838.55,842.0,862.5,838.55,853.0,853.85,849.88,3602302,3061541531.0,81330,1926409,53.48,2018,4,25,1.8245781408383621,Positive
237,M&amp;M,EQ,2018-04-26,853.85,859.0,868.75,851.0,853.5,858.15,859.24,5461957,4693141690.0,79080,3019386,55.28,2018,4,26,0.5036013351291224,Slight positive
238,M&amp;M,EQ,2018-04-27,858.15,859.9,866.8,851.2,861.5,862.7,861.22,1087577,936643596.0,39945,486538,44.74,2018,4,27,0.5302103361883193,Slight positive
239,M&amp;M,EQ,2018-04-30,862.7,864.4,878.95,864.1,873.05,873.3,872.56,1137366,992424195.4,39070,511716,44.99,2018,4,30,1.2287005911672644,Positive
240,M&amp;M,EQ,2018-05-02,873.3,879.5,879.8,861.0,863.5,863.15,868.86,1341643,1165705111.0,39897,634908,47.32,2018,5,2,-1.16225810145425,Negative
241,M&amp;M,EQ,2018-05-03,863.15,863.0,875.5,851.6,861.45,865.1,865.95,2126154,1841132736.0,53132,1286216,60.49,2018,5,3,0.22591670045764012,Slight or No change
242,M&amp;M,EQ,2018-05-04,865.1,864.95,868.5,852.35,855.1,854.3,858.07,961238,824812585.0,45764,561141,58.38,2018,5,4,-1.248410588371296,Negative
